160263_r_at	957.9	570.3	818.9	854.2	1114.5	731.6	981.2	1137.5	1027.4	744.7	832.1	995.2	1311	1172.2	704.7	738.9	1102.6	749.2	
160264_s_at	1056.6	662.9	730.3	1346	1161.1	1424	1209.6	827.3	912.4	1388.2	2693.8	2033.9	1971.1	1410	2009	1845.3	2388.9	2253.7	
160265_at	4320.6	3836.9	4688.2	4191.4	5618.2	5131.8	3299.8	4038.2	3181.8	6102.1	4959.3	5775.4	5273.2	5222.3	5432.9	7559.6	7683.1	4648.4	
160266_r_at	2465.2	3367.7	3439.7	4980	2812.9	2645	2505.2	3824.8	2836.7	2284.4	2294.6	2078.2	3627.7	2186.4	3019	4555.5	4642.9	2318.6	
160267_at	1925.7	3062.6	1027.5	2024.2	2291	1892.2	1676.8	1816.7	1645.7	2261.7	2540.6	1362.7	2247.4	3257.2	1393.6	2460.7	3378.4	3320.9	
160268_at	4749.8	4530.6	5879.2	4842.2	4701.1	5076.5	5146.6	4317.8	4629.5	4752.9	4175.3	4767.3	3896.2	4525.1	4796.1	3992	5105.8	4936.7	
160269_at	4101.8	4895.5	4983	5491.1	4621.9	4611	4482.5	4945.6	4482.6	3792.1	4394.1	4840.5	4638.8	4478.5	4772.4	4272	6764.6	5039.6	
160270_at	6690.1	8561.1	6215.8	8987.2	7301.2	8051.9	8202.8	14026	11258	6009.3	7793.3	9087.1	7144.4	6364.4	6671.4	7247.5	6654.4	6130.7	
160271_at	8181.1	7087.3	8661.2	8085.9	9136.2	12541.9	8876.9	8398.1	6974.5	17788.7	15022	13131.6	12890.4	12276.3	13311.1	10426.2	12696.8	14194.1	
160272_at	7811.2	6865.5	6094.2	6489.2	4847.5	6869.7	6818.4	3807.4	4985.4	5697.6	4665.8	4151.2	4178	4295	6075.3	4246.8	4652	5460.3	
160273_at	26174.6	29389.3	28746.4	25276.5	22004	13797.2	13165.5	18808.2	26223.3	26321.6	39265	47361	47306.7	31099.1	18993.2	27537.7	17164.7	12745.5	
160274_at	44.5	36.8	83.2	74.6	94.1	196.6	68.7	59.1	56.2	40.7	313.4	189.6	81.3	236.2	57.3	57.2	92.1	74.9	
160275_at	9318	7627.8	7251	9466.7	14531.6	11639.4	12962.6	10374.2	8161.7	7680.7	8151.8	11013.2	8597.6	9163.6	10725.8	7412.5	6869.8	8225.2	
160276_at	64.1	125.5	219.7	107.3	79.9	192	62.1	77.6	180.4	37.9	79.3	54	28.3	239.9	30.7	167.4	116.4	92.6	
160277_at	6086.8	6734.8	4882.6	5258	6035.4	6450.9	9044.3	7023.2	5776.5	4747.6	5003.1	6138.6	5618.6	6344.7	3883.1	5588.7	6733.6	6603.3	
160278_at	4286.1	4365.7	3882.1	5624.5	4962.1	6035.4	5899.2	5221	5439	12214.5	10044.2	8207.6	8484.3	5610.3	8226	5883.1	5011	3708.7	
160279_at	4798.3	4748.5	4584	4233.3	3674.4	3734.6	4917.4	5274.3	3839.4	3170.9	4108.8	3271.1	3552.3	4174.6	3297.4	6331.9	4619.3	6251.6	
160280_at	6601.9	4299.3	2356.3	3135.1	4375.1	3600.2	5447.3	4026.3	3488.3	1298.1	1791.1	2645.3	1642.7	1090.5	1221.9	1220.6	1643.1	2169.6	
160281_at	5030.9	6108.7	4759.3	4573.9	4854.8	4762	4558.3	5260.6	4921.9	3664.7	3916.4	4058.4	5295.8	4744.2	3269.6	4541.6	3814.5	4516.2	
160282_at	4130.4	3769.4	3843.5	3718.4	4019.4	2872.6	3592.4	4010.5	4610.7	3978.8	2974.5	3745	3273.2	2964.5	3301.6	3007.3	3509.4	3044.9	
160283_at	8040.1	9642.5	8417.8	9914.8	7286.5	8441.2	7355.3	7264.9	8091.4	7093.7	7448.4	10014.7	8830.5	8096.8	8301.5	11346.1	12385	8408.8	
160284_at	1424.7	1020.2	1529.6	1508.1	1909.9	1221.9	1251	1943.9	1946.5	1389.7	1761.2	1511.8	1229.1	1575.4	1384.8	635.8	1707.3	1281	
160285_at	1761.7	1479.5	1389.6	1676.5	1431.6	1475.4	2005.3	1544.6	1189.6	2125.4	2207	2865.2	2454.5	2702.3	2711.7	1692.9	1383	3642.2	
160286_at	12912.7	12328.4	17243.4	16368.2	4835.5	5285.5	8040.7	4866.9	9464	3579	6523.3	7272.2	9325.2	7555.4	7099.8	4936.1	4456.3	8770.5	
160287_at	7808.7	6032.4	7344.2	7383.1	11404	12786.1	12852.1	13437	9542.4	23164	23773.5	12891.9	14719.3	14517.9	20487.3	16489.3	13178.9	19839.4	
160288_at	10578.5	9803.6	10474.1	10697.2	16396.5	17521.5	12776.6	16481.9	12623.8	33965.3	24254.4	26034.5	24277	23917.9	28029.9	22040.1	18628.5	14723.5	
160289_s_at	3020.1	2267.7	2379.4	2622.2	3699	2175.9	2599.2	4796.6	4994.6	4058.7	4017.6	3165	2671.9	3048.6	3456.8	2865.7	3471.2	2355.8	
160290_at	1174.3	1462.4	1917.6	1472.3	1255.6	966.7	1434.4	1497.8	1166.9	624	643.6	918.4	787.4	527	698.2	632.6	1011.5	1125.3	
160291_at	7115.3	9832.9	8942.9	8174.6	6187.1	5914.1	7501.6	7421.8	6163.2	11005.9	8977	8901.7	8310.2	10085	7744.2	7239.7	6947	9321.6	
160292_at	225.8	299.3	304.5	599.1	681	890.6	1655	937.4	236.8	656.2	857.1	1530.3	302.4	649.9	603.7	1677.3	3299.9	2344.4	
160293_at	8486.8	6439.9	9140.1	6792.1	8725.7	10891.5	10203.1	12857.9	11298.3	9549.7	5620.4	7466.5	6279.7	9658.6	7252.5	7377.9	9576.1	8291.6	
160294_at	3364.7	2741.2	3132.9	3031.2	3159.9	2578.7	2892.5	2341.8	2927.5	2175.5	2379.9	2835	2555	2935.7	3150.2	2360.6	2571.4	2230.6	
160295_at	6135.1	5489.8	6084.9	5401	6680.5	7053.3	7929.8	4324.9	4264.8	6523.7	6032.7	5889.4	4721.2	6658.8	10630	5811.2	5459	7566.4	
160296_at	2754.6	2146.8	2669.5	3304.1	3263.8	3532.9	3580.4	3462.7	2847.8	1817	1844.4	2297.2	2040.1	2352.8	2393.4	2511.4	2676.7	3939.8	
160297_at	1624.1	1000.2	834.2	1212.3	1378.3	1539.8	1380.4	1206.5	1127.4	1675.7	1591.2	1284.7	996.3	1195.3	1817.6	2257.6	1613.1	2048.2	
160298_at	2531.3	2207.1	1799.7	1694	2941.7	2304.7	1826.8	2370.2	1877.9	1525	1645.4	1883	1618.5	1680.4	2749.2	3680.9	3305.9	5239.3	
160299_at	5816.1	9428.5	9424.1	10353.7	6936.5	7670.8	6970.4	7190.5	7332.2	5588	5727.2	8714.4	7001.8	7000.9	5952.3	6106.5	7487.5	6111.1	
160300_at	4514	4158.4	3688.9	3794.2	5186.6	4289.8	3758.5	4098	6504.3	7465.4	5833.8	3833.3	3242.9	4284.6	4894.7	3869.6	5185.4	2540	
160301_at	4478.1	3809.7	5543.5	5559.1	6729.7	7006.6	4592.2	4707.3	4083.1	6310.8	5876.2	6337.3	6188.2	6252.2	4332.4	7782.8	7485.4	6172.6	
160302_at	1706.9	2132.3	2110.4	2169.1	1741.3	1893.1	2114.8	2098.7	1731	1491	2388	3357.5	3934.3	2697.1	2359.6	2881.4	2811.2	2867	
160303_at	2428.6	2966.4	3375.3	2447.7	1682.1	1468.3	2633	1751.9	2209.7	1228.6	1619.8	2850.7	2637.5	2647.7	1914.4	1947.9	2845.8	1863.4	
160304_r_at	1105.9	1458.3	1893.3	1377.9	1431.6	1071.7	617.4	1581.1	1223.6	1032.2	874	1314.5	1301.6	957.4	295.8	1775	2785.5	454.9	
160305_at	3574	4359.5	4241.5	3696	3974.7	4926.2	6010.2	3140.6	2762.6	3891.8	4085.2	3721.7	3514.7	3460	4078.4	4402.2	5415.2	7706.7	
160306_at	573.2	481.7	625.8	240.6	419.5	536.9	266.4	396.9	381.8	298.3	263.2	57.9	103.7	371.9	102.7	81.7	590.7	184.1	
160307_at	3053.7	2688.3	3205.2	2607.5	2856.6	2777	3166.5	2600	2472.5	2636.5	3488.5	2845.6	3648.2	2744.1	2835.7	3364.2	3646.6	3691.6	
160308_at	14211.9	15168.7	12448.2	12786.1	11816.6	11147.4	15210	16344.1	15564.3	13869.4	11849	10192.6	9638.7	10332.3	10858.8	12500.9	11438.6	20505.6	
160309_at	16703.1	18030.6	19476.7	15516.9	13756.8	14244.3	14681.1	11221.3	11901.9	19578.5	18684.7	21856.3	27361.7	25333.7	20439.1	15142.9	11593.2	17083.9	
160310_at	2460.8	2818.4	2813	3895.4	2414.5	2657.4	3709.1	3179.7	2649.8	3430.6	3206.1	4671.1	4491.6	2898.8	2778.2	8515.5	12905.9	13696.1	
160311_at	9904.3	8269	8462.6	6806.8	6732.6	7002.3	7651.3	8156.9	9026.3	9037.9	7428.5	8303.5	6071.4	7587.9	9068	5233.5	5533.1	7134.1	
160312_at	1020.5	836.1	108.8	590.2	986.2	752	442.3	806.8	256.6	198	960.5	876.2	823.6	913.2	880.5	510.7	389.1	415.8	
160313_at	5044.2	3922.3	4172.6	3207.5	3423	3473.8	5543.1	2800.9	3530	4421.2	4513.3	2900.9	3527.4	3675.4	3051.8	2856.9	3245.3	5954	
160314_at	4067.7	5568.7	5129.7	6467.9	4850.1	4096.6	4880.6	3394.3	3510.4	2506.1	2485.5	3218.3	2406.1	3687.8	3479.1	6404.4	15094.5	17274.8	
160315_at	163.7	220.4	301.6	33.2	141.7	329.4	274.6	234.8	77.9	182.9	76.9	186.1	325.5	118	426.5	356.9	310.2	88.6	
160316_at	2297	1497.8	1920.2	1813.7	1492.1	1504.4	2007.8	2025	2089.5	3422	2628.7	2534.9	3714.1	2255.2	2611	1577	2179.4	2411.4	
160317_at	6307.8	6135	4540.6	4960.2	7127	8416.9	11623.2	6471.1	6524.1	7672.6	5495.8	5241.9	6619.3	7315	7394.9	10172	8993.9	9750.2	
160318_at	12214	13132.6	11154.7	13323.3	10622.8	10593.6	10771.5	7623.5	11572.2	9992.7	11832.4	11824.5	12725.9	11711.3	15145.6	11175.1	12174.5	9954.8	
160319_at	923.4	855.3	329	521.9	556.5	756.9	499.3	276.2	369.7	204.3	243.5	104.9	78.6	438.1	339.9	304.2	266.3	168.8	
160320_at	1731.8	1339.9	1660.9	1730.6	1913	2103.6	2557.4	1696	1397.5	2714.4	2836.2	3109.3	3975.2	3457.2	4063.3	6255.7	9122.3	9350.6	
160321_at	5783.3	5482.3	7446	7105.7	4797.7	7800.7	4794	5557.1	4991	11777.2	13675.4	15346.2	17170.7	17426.5	13341.7	12926.2	16929.4	21211.4	
160322_at	5745.2	5653.7	6738.2	6103.8	6048.1	5427.7	6093.1	7521	6796.7	8686.9	7370.3	7202.3	7185.9	7503.1	6083.7	6658.5	6083	7216.1	
160323_at	3143.7	3854.4	3966.7	4075.3	5750.6	4253.4	3699.7	3877.4	4240.6	7215.2	5396.3	4587.7	5055.6	4879.2	4289.3	6964.6	3765	4124.8	
160324_at	4072.7	3553.9	3592.1	3969.5	2326.3	2159.8	2654.5	3312.3	4076.7	2473.8	3160.5	1777.5	2601.8	2868.6	2736.3	2200.5	1755.9	2571.9	
160325_r_at	462.3	685.2	866.6	483.9	730	935	807.2	394.1	715.1	555.7	534	353.1	472.8	324.7	471.4	808.2	1277.1	741.8	
160326_at	5038.3	4792.5	4869.2	5043.6	4253.8	4858.1	4647.2	2790.5	3573.3	3077.4	2858.9	4573	3756	2871.2	4357.5	5424.8	4701	4733.6	
160327_at	2727	2715.5	3303.6	4487.4	3363.9	4374.2	3751.6	3662.9	3705.8	3512.5	3497.8	3152.6	3119.3	3219.4	3783.2	2868	3127.9	3979.5	
160328_at	5172.4	3986.8	4196.6	3554.1	3933.8	4341.8	3508.8	2158	2394.1	3010.1	3168.2	4666.1	4399.2	3438	4203.7	4224.3	3212.9	3689.4	
160329_at	1950.4	1819.6	1396.3	2300	1366.6	1461.7	1034.9	2124.2	1395.1	2889.9	2223.7	2113.6	2756.4	1952.3	2769.3	1897.8	2328.1	1899.8	
160330_at	4125.2	5231.2	4551.4	4292.8	3205.1	3289.3	5084.4	4074.9	3899.7	4177.9	3784	3397.2	4524.3	4113.7	3139.2	3579.8	4163.6	5853.1	
160331_at	558.3	209.5	315.2	253.8	595.6	339.6	367.6	355.1	691.2	312.3	247.4	303.2	182.8	197.4	259.9	313.4	352.8	307.3	
160332_at	1162.1	203.7	204.8	229.2	571.2	231.7	314.8	1394.2	815.5	1268.2	557.1	1059.1	877.1	894	244.3	647.4	1096.4	1278.8	
160333_at	10186.6	11222	10035.6	11493.3	11454.6	10107	7139.4	13088.8	12666.4	10475.2	13056	12742.6	12648.9	11945	14073.9	17605.3	17502	13081.8	
160334_at	850.7	488.5	573.4	276	418.6	652.1	594.7	51.7	103.4	264.5	158.3	482.9	586.2	690.5	721.2	550.9	796.2	574.5	
160335_at	2393.3	3240.2	3725.9	3286.1	2301.8	2968.2	2584.4	1803.1	3131.2	1229.3	1072	1218.4	1730.4	1353.3	1326	1538.7	1233.1	1321	
160336_at	789	475.9	256.4	586.2	471.1	632.8	529.6	659.2	936.9	1813.6	662.9	1278.5	392.6	857	738.5	1013.1	1657.3	585.6	
160337_at	638.4	694.1	591.9	523	457.8	524	1010.5	1266.1	1046.5	787.3	769.8	1048.7	691.1	1210	673.8	724.9	695.8	712.4	
160338_at	3131.6	3533.8	3650.8	3161.3	5010.7	3911.9	3366.5	4168.2	3326.7	2345.3	3242.5	2332.4	2385.7	3465.7	2271.6	3504.1	3947.8	3640.7	
160339_at	3132.5	2100.5	1732.3	2443.9	1823.1	2333.6	1914	2054.7	3019.5	2756	2193.9	1930.6	1895.9	1976.3	3059.7	2888.8	2980.6	1696.8	
160340_at	299.7	256.2	263.2	331.7	458.3	389.1	19.3	401.7	232.8	238.5	320.3	579.8	416.1	377.4	663.4	348.5	517.5	234.8	
160341_at	4979.3	6395.7	5484.7	7454.7	6103.7	4577.3	5596.2	4084.4	3834.2	4265.5	3857	4629.9	3350.8	3296.7	4016.7	5272.7	6438.6	5062.2	
160342_r_at	38.4	26.1	155	41.5	33.8	44.9	53.7	38.8	31.4	63.8	36.8	108.6	18.8	31.7	119	27.1	61.8	42.1	
160343_at	2863	3954.1	2887.6	3547.1	2139.2	2223.3	3832.7	2084.7	1939.2	3190.9	2794.2	3235.4	3531.4	3868.6	2878.4	2896.7	2698.6	2902.8	
160344_at	41786.2	37769.4	36220.5	36734.7	42191.7	47035.8	43513.3	34357.1	37123.3	91677.5	88446	86257.4	83262.3	74269.9	110972	72265.3	58281.8	67313.9	
160345_at	4256.7	4332.1	4029.5	5003	3932.8	3771.1	5313.4	4117.6	4246.3	6799.6	5442.8	4453.4	5629	4845.1	6458.8	4517.8	5237.3	4934.3	
160346_at	2774.6	2413.2	2483.1	2677.2	1633.8	2113.4	2470.6	2493.8	2680.9	3032.2	2850.7	3648.4	4227.6	3375.3	4022.2	1837.3	2176.1	2764.1	
160347_at	7850.9	6200.5	5820.8	5412.9	4918.3	4295.1	4049.8	4571.3	7165.4	3953.9	7653.6	5717.6	6085.7	5211	6445.2	4207	4382.3	3498.1	
160348_at	6671.7	6364.1	7810.3	6387.3	6388.2	5839.2	6427.4	5259.2	6008.8	5291.6	5543.3	7386.2	6358	6859.7	7524.6	6079.9	7592.5	5941.2	
160349_at	1609.3	1278.7	1497.1	1703.7	2473.5	2307.5	2276	1544.1	1900.6	767.6	595.2	1019.8	906	1058.4	421.3	1493.3	2142.3	1486.7	
160350_at	4760.8	5116.3	6008.8	6832.4	5808.5	5814.6	6298.5	5007.4	4725.6	6369.8	6141	8476.6	6657.9	8138.4	5907.3	5860	4145.8	6922.8	
160351_at	2114.8	1723	2241.3	1706.6	1340.4	2291.2	2150.7	2344.3	2282	2906.2	2189.7	2944.4	1557.3	1784.9	2184.6	1950.3	2284.9	2002.3	
160352_at	3650.7	2796.9	2667.8	3360.2	3063.8	2564.2	3012.3	5105	4474.7	3693	3545.4	3484.8	2877.6	2254.6	3877.2	3042.4	2472.3	1832	
160353_i_at	413.8	440.6	249.2	131.3	415	450.6	538.5	1371.1	983.2	590.9	465.9	124.1	394.3	40.1	246.1	340.2	360.6	193.2	
160354_at	84.7	277.1	229.2	452.8	251.9	136.2	134.3	155.6	83.1	228.4	183.7	200.3	226.9	86	905.2	82.4	86.8	165.9	
160355_at	1304.6	353.5	362.2	407.8	338.5	322.5	917.6	1513.5	2230.8	1111.5	966.6	707.5	631.6	276.2	778.7	785.7	372.8	268.8	
160356_at	3024.5	3290.7	3674.5	3427.7	3763.1	4280.7	3372	4913.2	5815.4	3290.4	2785.6	1781.9	2893.8	3298.9	2400.1	4274.5	3547.8	3819.4	
160357_at	254.7	512.1	604.6	509.8	739	647.2	537.1	553.8	437.5	413.2	253.9	724.5	567.9	294.4	402.7	404.6	510.3	559.6	
160358_at	285	68.3	580.8	236.1	174	95	82.7	41.3	111	371.6	429.9	503.7	165.2	29.7	232.2	91.2	101.2	85.8	
160359_at	379	468.1	456.6	322.7	916.7	606.6	650.5	594	414.5	2880.9	3064.1	1406.6	2390.3	4490.1	4230.7	6809.2	5544.4	5513.1	
160360_at	39294.6	39289.3	37297	36190.9	34750.7	36215.5	38873.1	31119.5	32378	35487.5	31896.4	34292.4	34436.6	32140.3	40633.8	36127	31525.8	35544.1	
160361_at	4259.4	3740.7	3857.8	3957.5	4006.3	4085.4	5484.5	3466.9	3169	4311.5	3874.2	3346	3324.6	3592.7	5315.9	3843.5	3405.1	6008.6	
160362_at	5760.1	5441	5795.4	5993.5	7009.1	5923.6	4379.2	5502	6010.5	3876.1	4008.5	4218.1	3998.6	4874.6	4255.9	6304.3	6051.8	3093.7	
160363_at	3261.6	2598.5	2641.5	3819.4	4343.5	2988.7	3612.6	5411.9	4866.6	3954.1	4550.1	4659.4	3290.6	4249.2	4794.3	4710.6	3631.3	2828	
160364_at	12672.2	10367.4	11257.7	12352.6	9920.1	9667.9	9926.6	8330.9	7616.9	5730.9	11472.2	8038.4	11728.5	10094.2	7725	9843	6041.5	9078.7	
160365_at	1092.4	1411.4	1175.9	1020.6	1408.9	1186.7	1012	1054.9	1040.1	907.3	660	1162	669.1	692.2	714.2	873.3	1058.7	603.3	
160366_at	4696.3	4591.4	4882.8	6240.4	7093.1	4911.6	8675	8014.3	6180.9	9298.5	7177.9	6913.6	6287.6	6317.7	7325.3	7385.5	5559.5	7870.9	
160367_at	1900.5	1457.2	1131.6	1243.1	2226.8	1848.3	2306.9	2249.6	1909	875.2	1293.9	644.5	979.8	984.3	1134.7	1025.2	1688.3	1663.4	
160368_at	352.3	430.1	584.8	367.4	439.9	40.8	218	408.1	311.6	595.6	326.2	320.7	155.2	381.5	361.8	394.2	386	366.6	
160369_at	557.4	692.6	546.6	481.8	520.1	244	438.9	454.9	575.5	436.7	279.4	488.3	235.7	384.1	365.5	340.4	477.4	687	
160370_at	182.6	84.7	54.1	285.7	103.5	49.3	315.8	77.3	47.4	299.3	78	375.8	36.3	150.6	222.5	194.1	474.1	44.5	
160371_at	9249.3	8489.1	6955.3	4620	8621.2	3213.8	3752.8	2800.6	7776.6	3853.8	6487.1	4223.9	9318.7	11470.4	6309	5528	5429.4	6825.2	
160372_at	3477.6	3797.1	3948.6	3632.5	2500.5	2730.6	3300.6	1886.1	2203.2	3377	3244.4	4215.5	4212.7	3800.3	4244.8	3187.4	3548.6	3143.3	
160373_i_at	2619.6	2433.4	3321.5	2675.4	3174.8	4197.9	8396.2	2276	2766.8	712	574.2	732.6	471.1	298	545.3	682.1	3107.1	10483.4	
160374_r_at	251.2	246	151.8	230.5	214	298.7	202.9	222.9	151.3	122.3	272	124.9	309.8	187.7	199.6	162.3	104	263.7	
160375_at	48.5	62.7	63.7	339.7	87.3	46	68.2	47.6	269.3	71.8	92.9	74.9	51.7	86.9	137.1	65.8	158.8	26	
160376_at	3794.7	3198.9	3680.6	3168.5	6888.1	5369	5287.4	4309.1	3111.7	4995.5	4476.1	3093.4	3310.5	4587.4	4754.5	4948.2	5840.1	6475.1	
160377_at	4488	5502.2	5652.1	6325.7	3549.3	3556.1	4363.7	3813.6	4747.2	3359.1	3053.7	5008.3	4370.4	4126.1	3827.3	2784.2	2526.1	4464.8	
160378_at	8023.1	9581.1	6473.9	8778.1	5142.3	4437.2	5669.4	5349.2	7885.1	2435.2	3802	5163.7	3987.2	3213.3	5869.3	4361.9	2933.8	3357.3	
160379_at	64.6	56.4	44	108.8	93.1	158	333.9	150.7	183.8	83.9	34.2	32.4	33.9	87.2	58.3	67	175.7	133.5	
160380_at	8176.5	7590.3	9328.8	8360.8	9170.7	9457.2	9812.7	8727.1	7304.1	13300.9	12248.1	14262.8	13659.6	18058.4	16613.1	15762.4	13213.7	15965.8	
160381_at	1185.4	1277	921.9	1260.1	761.3	1150.8	1320.2	1124.5	1038.1	533.9	1162	1295.2	1522.6	854	1075.4	1200.2	829.6	1188	
160382_at	2586.4	2873.3	2465.3	3774.2	2919.3	2347.4	2586.5	2956.6	2480	4560.1	5361.8	5075.6	4462.9	6037.4	5838.8	4182.4	2548.8	3295.7	
160383_at	11631.4	10588.2	9889.5	11070.8	16398.7	17119.9	15628.3	11119.8	10873.5	15865.2	15786.2	13870.7	17549.9	16340.5	14516.6	17960.8	16994.6	20093.4	
160384_at	20457.7	19838.2	18588.9	17543.4	15839.6	15355.8	16247.7	16456.3	20350.7	18958.6	21390.8	20014.9	23781	21781.5	27860.1	19314.4	17973.6	19085.1	
160385_at	1710.4	1562.9	1882.8	1578.5	2103.5	1628.7	2368.9	1536.9	2063.1	1339.6	1527.1	1868.7	1906.8	1644.4	1848.8	1198.2	1463.5	1233.7	
160386_at	5079.5	4111.4	4980.6	4082	5587.1	5664.8	6816.6	4905	4708.2	5567.9	3840.6	3671.4	3969	3988.6	4614.9	5671.3	4644.6	7261.1	
160387_at	2407.8	2196.9	1984.5	2461.4	2289.4	3284.7	2914.3	2752.2	2371.8	3534.5	3449.7	2291.8	3152.1	2250.9	2714.7	1602.2	1640.6	2776	
160388_at	4222.7	3313.1	3070.7	3538.1	3854.2	1184.8	3089.4	1854.1	3183.6	868	694.4	1259.1	837.8	1173.3	1338	490.6	321.7	1873.3	
160389_r_at	118	120	330.3	191.4	109.7	141.2	89.5	343.2	159.4	103.1	249.4	124.7	301.7	99.4	101.6	93.7	130.9	115.2	
160390_at	211.2	54.2	72.1	100	157.9	130.1	112.7	107.1	185.6	383.3	288.9	71.8	193.2	82.9	622.6	294.9	56.7	52.8	
160391_at	7133	6949.6	5775.8	5850.3	6232.2	4934.5	6909.8	6616.4	6590	6903.4	6451.8	6771	6673.7	5805.4	5724.9	4442.8	5982.2	5683.1	
160392_at	1186.4	816.2	898.8	912.6	777.7	633.3	715.5	991.7	1165.1	1128.6	935.9	1082.1	957.8	937.4	1081.5	1037.4	937.7	1134.9	
160393_at	1636.4	2018.3	1917	1933.7	1339.3	2066.2	1730.2	2126.7	2183.8	5661.2	4742.2	4662.9	4522.6	5192.4	3849.2	3694.4	3805.6	4668.2	
160394_at	2333.2	1955.3	2520.2	2791.7	2585.1	2636.7	3223.9	2838.1	2305.9	2659.7	2380	3039.2	3377	3090.5	3056.8	2736.2	2239.4	3623.2	
160395_at	4336.4	4025.2	3513.5	2693.1	3281.9	4560.8	4210.4	2317.9	4012	2812.6	4068.4	2396.8	3167	2417.7	1879.7	3813.5	4604.1	3272.6	
160396_at	1993.4	2343.8	2904.7	2108.4	1531.6	1776.5	2018.3	1783.1	1455.3	1471.6	1455	1787	2103.5	2098.3	2472.6	1966.5	2055.9	2199.9	
160397_at	4142.3	3782.7	4253.7	4089.6	3259.6	4291.9	3833.4	1951.4	2372.4	3078	3191.9	3820.2	4360.3	3542.9	4605.7	3424.9	2790.7	3712.8	
160398_at	1068.1	875.1	1244.4	900.2	920.2	708	752.7	693.7	564.2	515.8	657	552.1	471.7	646.3	1064.9	690.1	486.6	799.7	
160399_r_at	1882.9	1569.7	2048.9	1917.4	1240.2	1594.3	1455.6	1364.5	1308.7	1263.2	1381.5	1275.7	1478.8	1063.7	1649.4	1155.1	1253.8	2234.4	
160400_at	2084.8	2102.3	1908.1	1800.8	1797.7	2111.3	2046.8	1733.9	1634.4	2154.9	1933.9	2716	2646.8	2946.9	2368.9	2863.3	3711.4	3470.7	
160401_r_at	39.7	245.5	167.6	215.9	233.9	123.1	20.3	89.7	96.2	83.5	136.7	259.7	187.5	174.3	142.9	36	259	73.2	
160402_at	35557.9	32353.1	26639.6	37416.4	30325.6	31654.4	39532.4	33597.7	38304.4	43931.7	38039.5	29948.7	28970.5	29847.2	36334.7	31127.4	25252.6	29994.4	
160403_at	7163.1	8011.9	7846.7	8659.5	8713.5	7266.1	8610.5	7509.3	6961.9	10000.3	7705.6	7674.4	7898.5	8078	8712.4	7153.4	6915	8674.8	
160404_at	116.6	60.6	337.7	130.8	511.9	51.5	90.2	57.3	71.3	138	293.9	108.7	121.1	134.1	178.4	129.5	140.5	104.8	
160405_at	664.8	575.4	776.3	274.8	483.9	370.5	516.7	681.4	533.2	156	741.8	825.6	568.8	545.9	608.5	464	524.3	654.1	
160406_at	403.9	717.3	944.4	606.3	724.4	573.8	714.4	685.8	759.4	870.5	414	314.7	721.4	1173.3	960.5	1099.2	664.5	246.7	
160407_at	198.6	250.7	326.4	218.4	497	444.2	327.7	226.5	192	275.7	314.9	205	190.5	350	379.9	216.5	482.3	205.5	
160408_at	133.4	107.7	48.6	77	39.5	261.1	266.3	192.3	191.2	295.2	146.6	97.8	24.7	198.1	66.2	134.2	260.7	47.4	
160409_at	1809.8	2171.9	2303.1	1621.7	2154.7	2377.3	1997.3	2167.1	1953.2	1485.5	963.6	1757	1343.7	1292.5	1854.3	1691.1	1397.1	952	
160410_at	1922.8	1764.3	1181.9	1403.6	1252.4	1228.4	1442	1216.5	1596.7	1110.9	1371.4	1623.8	1486.4	1233.5	1665.1	1067.6	808.6	1696.6	
160411_at	401.4	230.2	72.7	470.3	124.8	47.4	120.5	248.9	252.7	160.1	263	586.5	405.5	367.5	318.1	294.9	394.4	26.4	
160412_at	522.8	477.1	884.1	1228.3	633.2	776.3	1241.9	620.7	691.7	905.9	1103.1	1114.6	1059.6	961.6	1062.5	1035	752.8	1615.6	
160413_at	92.2	100.2	112.2	53.9	103.8	60.7	130.2	161.6	131	94	101.3	93	131.8	100	130.8	64.2	81.9	69.6	
160414_at	9534.9	8453.5	9073.4	9325.1	10847.9	9228.7	10494.3	12048.1	10228.8	14748.5	13667.2	12448.2	11089.5	13508.4	14737.3	10469.9	9584.9	9141.6	
160415_at	220.9	404.8	348.6	271	109	368.1	142.1	66.7	171.6	292.9	150.9	269.3	239.6	261.5	379.8	151.4	417.1	210.3	
160416_at	3748.1	3596.7	4128.3	4286.5	3164.4	3261.9	3781.7	2984.8	2663.7	4026.4	3377.2	4441.1	4264.5	3976.7	4512.3	3286	3896.4	3833.8	
160417_at	1784.7	1549.8	1425.9	1403.7	1412.9	1031.6	1303.8	2032.3	1548.5	1005.8	1397	672.4	891.5	1100.5	1030.9	934.6	1024.7	1242.3	
160418_at	472.3	445.5	308.2	459.2	326.5	275.4	39	216.7	287.3	172.2	169.9	332.1	451.7	484.7	77.2	238.3	167.3	420.5	
160419_r_at	773	171	370.2	575.6	100.3	709.1	290	313.7	466.2	497.4	337.2	713.1	496.3	427.6	461.9	195.4	416.1	517.4	
160420_r_at	359.2	186.2	65.6	69.3	303.6	33.8	305.9	235.7	46	32.6	372.2	205.6	206	30.1	130.3	28.3	393.3	182.9	
160421_r_at	4481.8	2248.6	3303.6	2650.7	5315.3	4667.7	4701.2	3162.7	2798.1	4654.1	1804.2	3347.1	2416	3389.2	4983	2187.7	4213	3650.7	
